Data ora solare	Temperatura_Media_Aria_[°C]	Umidità_relativa_media_[%]	Pressione_atmosferica_Media_al_livello_della_stazione_[hPa]
2018/04/01 02:30	7.3	92.5	997.5
2018/04/01 03:00	7.5	93.0	997.5
2018/04/01 03:30	7.4	94.0	998.0
2018/04/01 04:00	7.5	95.0	998.0
2018/04/01 04:30	7.3	95.5	998.5
2018/04/01 05:00	7.3	96.0	999.0
2018/04/01 05:30	7.5	96.0	999.0
2018/04/01 06:00	7.6	94.5	999.5
2018/04/01 06:30	7.8	93.5	1000.0
2018/04/01 07:00	7.9	92.0	1001.0
2018/04/01 07:30	8.4	91.0	1001.5
2018/04/01 08:00	8.6	92.0	1002.0
2018/04/01 08:30	8.8	90.5	1003.0
2018/04/01 09:00	9.6	90.0	1003.0
2018/04/01 09:30	10.8	82.0	1004.0
2018/04/01 10:00	12.0	71.5	1004.5
2018/04/01 10:30	12.6	66.5	1005.0
2018/04/01 11:00	13.3	66.0	1005.0
2018/04/01 11:30	13.9	63.5	1005.0
2018/04/01 12:00	14.4	61.0	1005.0
2018/04/01 12:30	15.6	53.0	1005.5
2018/04/01 13:00	16.9	46.5	1006.0
2018/04/01 13:30	17.4	46.5	1006.0
2018/04/01 14:00	17.9	45.5	1006.0
2018/04/01 14:30	17.5	44.5	1006.0
2018/04/01 15:00	17.9	42.0	1006.0
2018/04/01 15:30	17.6	42.0	1006.0
2018/04/01 16:00	17.0	41.5	1006.0
2018/04/01 16:30	16.1	42.5	1007.0
2018/04/01 17:00	15.6	42.0	1007.0
2018/04/01 17:30	14.9	43.5	1007.0
2018/04/01 18:00	14.4	44.5	1007.0
2018/04/01 18:30	13.7	49.0	1007.0
2018/04/01 19:00	13.0	56.0	1008.0
2018/04/01 19:30	12.1	62.0	1008.0
2018/04/01 20:00	11.6	65.0	1009.0
2018/04/01 20:30	10.9	67.5	1009.0
2018/04/01 21:00	10.7	68.5	1010.0
2018/04/01 21:30	10.3	70.5	1010.0
2018/04/01 22:00	9.9	74.0	1010.5
2018/04/01 22:30	10.0	75.5	1011.0
2018/04/01 23:00	9.9	77.5	1011.0
2018/04/01 23:30	10.3	77.5	1012.0
2018/04/02 00:00	10.6	77.0	1012.0
2018/04/02 00:30	10.9	76.5	1012.0
2018/04/02 01:00	10.9	76.0	1012.0
2018/04/02 01:30	10.6	75.5	1012.5
2018/04/02 02:00	10.6	75.0	1012.5
2018/04/02 02:30	10.2	76.5	1012.5
2018/04/02 03:00	10.2	76.0	1013.0
2018/04/02 03:30	10.0	77.0	1012.0
2018/04/02 04:00	9.6	79.0	1012.0
2018/04/02 04:30	9.6	79.0	1012.0
2018/04/02 05:00	9.5	79.5	1012.0
2018/04/02 05:30	9.6	79.5	1012.0
2018/04/02 06:00	9.3	79.5	1013.0
2018/04/02 06:30	9.0	81.5	1013.0
2018/04/02 07:00	9.2	82.0	1013.0
2018/04/02 07:30	10.1	80.5	1013.0
2018/04/02 08:00	11.2	74.5	1013.5
2018/04/02 08:30	11.8	71.5	1014.0
2018/04/02 09:00	12.1	69.0	1014.0
2018/04/02 09:30	12.8	65.5	1014.0
2018/04/02 10:00	14.1	60.5	1015.0
2018/04/02 10:30	14.8	57.0	1015.0
2018/04/02 11:00	14.3	56.5	1015.0
2018/04/02 11:30	14.8	53.0	1015.0
2018/04/02 12:00	15.7	49.0	1014.0
2018/04/02 12:30	16.2	46.0	1014.0
2018/04/02 13:00	16.4	42.5	1014.0
2018/04/02 13:30	17.1	40.0	1014.0
2018/04/02 14:00	17.2	39.5	1013.5
2018/04/02 14:30	18.0	38.5	1013.0
2018/04/02 15:00	18.0	38.0	1013.0
2018/04/02 15:30	18.1	38.5	1013.0
2018/04/02 16:00	17.6	39.5	1013.0
2018/04/02 16:30	17.9	39.0	1012.5
2018/04/02 17:00	18.1	39.0	1012.0
2018/04/02 17:30	17.9	41.5	1012.0
2018/04/02 18:00	17.2	45.5	1012.5
2018/04/02 18:30	16.6	50.5	1013.0
2018/04/02 19:00	15.8	54.0	1013.0
2018/04/02 19:30	15.0	57.0	1013.0
2018/04/02 20:00	14.3	59.5	1014.0
2018/04/02 20:30	14.1	63.5	1015.0
2018/04/02 21:00	13.5	65.0	1015.0
2018/04/02 21:30	12.9	68.5	1015.0
2018/04/02 22:00	12.6	68.5	1015.0
2018/04/02 22:30	12.4	68.5	1016.0
2018/04/02 23:00	11.7	66.0	1015.5
2018/04/02 23:30	11.2	67.0	1015.5
2018/04/03 00:00	10.7	67.5	1016.0
2018/04/03 00:30	10.4	68.5	1016.0
2018/04/03 01:00	10.4	68.5	1016.0
2018/04/03 01:30	10.1	71.5	1016.0
2018/04/03 02:00	9.6	72.5	1016.0
2018/04/03 02:30	9.5	71.0	1015.0
2018/04/03 03:00	9.6	71.0	1015.0
2018/04/03 03:30	9.4	75.5	1015.0
2018/04/03 04:00	9.0	77.5	1015.0
2018/04/03 04:30	8.8	78.0	1015.0
2018/04/03 05:00	8.7	78.0	1015.0
2018/04/03 05:30	8.6	78.5	1015.0
2018/04/03 06:00	8.8	79.0	1015.0
2018/04/03 06:30	8.6	80.5	1015.5
2018/04/03 07:00	8.8	82.0	1015.5
2018/04/03 07:30	9.3	78.5	1016.0
2018/04/03 08:00	10.2	73.0	1016.0
2018/04/03 08:30	10.6	71.0	1016.0
2018/04/03 09:00	11.4	70.5	1015.5
2018/04/03 09:30	11.8	67.5	1016.0
2018/04/03 10:00	12.6	65.0	1016.0
2018/04/03 10:30	13.8	59.0	1016.0
2018/04/03 11:00	14.8	53.0	1016.0
2018/04/03 11:30	15.7	47.0	1016.0
2018/04/03 12:00	16.6	44.5	1015.5
2018/04/03 12:30	17.0	43.5	1015.0
2018/04/03 13:00	17.4	41.5	1015.0
2018/04/03 13:30	17.8	38.5	1015.0
2018/04/03 14:00	18.8	34.5	1015.0
2018/04/03 14:30	18.8	34.0	1014.0
2018/04/03 15:00	18.6	34.0	1014.0
2018/04/03 15:30	19.4	31.0	1013.5
2018/04/03 16:00	19.6	29.5	1013.0
2018/04/03 16:30	19.7	29.0	1013.0
2018/04/03 17:00	19.6	27.5	1013.0
2018/04/03 17:30	19.2	28.5	1013.0
2018/04/03 18:00	18.6	29.5	1013.0
2018/04/03 18:30	17.9	33.5	1013.0
2018/04/03 19:00	17.0	33.0	1013.0
2018/04/03 19:30	16.1	34.5	1013.5
2018/04/03 20:00	15.9	33.0	1014.0
2018/04/03 20:30	15.1	37.0	1014.0
2018/04/03 21:00	14.7	35.5	1014.0
2018/04/03 21:30	13.9	37.0	1014.0
2018/04/03 22:00	13.0	44.0	1014.0
2018/04/03 22:30	12.4	46.5	1014.0
2018/04/03 23:00	12.0	50.0	1014.0
2018/04/03 23:30	11.5	51.5	1014.0
2018/04/04 00:00	12.0	49.0	1014.0
2018/04/04 00:30	12.9	47.5	1014.0
2018/04/04 01:00	13.4	49.0	1014.0
2018/04/04 01:30	13.6	49.0	1014.0
2018/04/04 02:00	12.7	62.0	1014.0
2018/04/04 02:30	11.4	78.5	1014.0
2018/04/04 03:00	10.1	90.5	1014.0
2018/04/04 03:30	10.1	93.5	1014.0
2018/04/04 04:00	10.1	94.5	1014.0
2018/04/04 04:30	9.8	95.5	1013.5
2018/04/04 05:00	9.6	96.5	1013.0
2018/04/04 05:30	9.8	97.0	1013.0
2018/04/04 06:00	9.9	97.0	1013.0
2018/04/04 06:30	10.1	98.0	1013.0
2018/04/04 07:00	10.4	98.0	1013.0
2018/04/04 07:30	10.7	97.0	1013.0
2018/04/04 08:00	11.1	93.0	1013.0
2018/04/04 08:30	11.4	87.0	1013.0
2018/04/04 09:00	12.1	79.5	1013.0
2018/04/04 09:30	12.1	79.5	1014.0
2018/04/04 10:00	12.0	80.5	1014.0
2018/04/04 10:30	12.0	80.5	1014.0
2018/04/04 11:00	12.2	77.5	1014.0
2018/04/04 11:30	12.5	75.0	1014.0
2018/04/04 12:00	12.8	72.5	1014.0
2018/04/04 12:30	13.2	71.0	1013.0
2018/04/04 13:00	13.7	70.5	1013.0
2018/04/04 13:30	13.8	76.0	1013.0
2018/04/04 14:00	13.1	81.5	1012.5
2018/04/04 14:30	12.9	83.0	1012.0
2018/04/04 15:00	12.8	84.5	1012.0
2018/04/04 15:30	12.9	85.5	1012.0
2018/04/04 16:00	12.7	89.5	1011.5
2018/04/04 16:30	12.4	94.5	1012.0
2018/04/04 17:00	12.9	93.5	1011.5
2018/04/04 17:30	13.2	91.0	1011.0
2018/04/04 18:00	13.5	89.0	1011.0
2018/04/04 18:30	13.5	90.5	1011.0
2018/04/04 19:00	13.2	92.0	1011.0
2018/04/04 19:30	13.1	92.0	1011.0
2018/04/04 20:00	13.2	90.5	1011.0
2018/04/04 20:30	13.6	87.5	1011.0
2018/04/04 21:00	13.8	88.0	1011.0
2018/04/04 21:30	13.9	85.0	1011.0
2018/04/04 22:00	13.9	79.5	1011.5
2018/04/04 22:30	13.9	73.0	1011.5
2018/04/04 23:00	13.8	69.0	1011.5
2018/04/04 23:30	13.4	72.0	1011.0
2018/04/05 00:00	13.2	75.0	1012.0
2018/04/05 00:30	12.9	80.0	1011.0
2018/04/05 01:00	12.6	81.5	1011.0
2018/04/05 01:30	12.4	78.0	1011.0
2018/04/05 02:00	12.4	75.0	1011.0
2018/04/05 02:30	12.1	79.5	1010.5
2018/04/05 03:00	11.9	83.0	1010.5
2018/04/05 03:30	11.6	86.5	1010.0
2018/04/05 04:00	11.7	83.0	1010.0
2018/04/05 04:30	11.6	82.0	1010.0
2018/04/05 05:00	11.4	83.5	1010.0
2018/04/05 05:30	11.6	79.0	1010.0
2018/04/05 06:00	11.6	77.5	1010.0
2018/04/05 06:30	11.8	76.5	1011.0
2018/04/05 07:00	11.8	80.0	1011.0
2018/04/05 07:30	11.8	82.0	1011.0
2018/04/05 08:00	12.2	75.0	1011.0
2018/04/05 08:30	12.4	73.5	1012.0
2018/04/05 09:00	13.0	72.5	1011.5
2018/04/05 09:30	14.4	67.0	1012.0
2018/04/05 10:00	15.0	64.5	1012.0
2018/04/05 10:30	15.4	64.0	1012.0
2018/04/05 11:00	15.6	63.0	1012.0
2018/04/05 11:30	16.1	62.0	1011.5
2018/04/05 12:00	16.2	62.5	1011.0
2018/04/05 12:30	17.0	57.0	1011.0
2018/04/05 13:00	17.1	57.0	1011.0
2018/04/05 13:30	17.6	56.0	1011.0
2018/04/05 14:00	18.1	55.0	1011.0
2018/04/05 14:30	17.4	58.5	1011.0
2018/04/05 15:00	17.2	59.0	1011.0
2018/04/05 15:30	17.1	59.0	1011.0
2018/04/05 16:00	17.2	58.0	1011.0
2018/04/05 16:30	17.4	56.5	1011.0
2018/04/05 17:00	17.2	57.5	1011.0
2018/04/05 17:30	16.8	58.0	1011.0
2018/04/05 18:00	16.4	58.5	1011.0
2018/04/05 18:30	16.0	60.0	1012.0
2018/04/05 19:00	15.2	63.0	1012.0
2018/04/05 19:30	14.4	67.0	1012.0
2018/04/05 20:00	14.0	69.5	1012.5
2018/04/05 20:30	13.8	70.5	1013.0
2018/04/05 21:00	13.4	72.0	1013.0
2018/04/05 21:30	12.5	76.5	1013.5
2018/04/05 22:00	12.7	78.5	1014.0
2018/04/05 22:30	12.5	78.5	1014.0
2018/04/05 23:00	11.7	81.0	1014.5
2018/04/05 23:30	11.4	83.0	1015.0
2018/04/06 00:00	11.1	83.0	1015.0
2018/04/06 00:30	10.9	83.5	1015.0
2018/04/06 01:00	10.4	83.5	1015.0
2018/04/06 01:30	10.1	86.5	1015.0
2018/04/06 02:00	9.8	89.5	1015.0
2018/04/06 02:30	9.2	91.0	1015.0
2018/04/06 03:00	9.3	93.0	1015.0
2018/04/06 03:30	9.8	92.5	1015.0
2018/04/06 04:00	9.6	93.0	1015.5
2018/04/06 04:30	9.9	93.0	1016.0
2018/04/06 05:00	9.9	93.0	1016.0
2018/04/06 05:30	9.9	93.0	1016.0
2018/04/06 06:00	9.9	93.0	1016.0
2018/04/06 06:30	10.2	93.0	1016.0
2018/04/06 07:00	11.1	90.0	1016.0
2018/04/06 07:30	11.9	79.5	1017.0
2018/04/06 08:00	11.8	78.0	1017.0
2018/04/06 08:30	11.6	79.0	1017.0
2018/04/06 09:00	12.6	76.5	1017.0
2018/04/06 09:30	13.1	74.0	1017.0
2018/04/06 10:00	14.3	69.5	1017.0
2018/04/06 10:30	15.1	68.0	1017.0
2018/04/06 11:00	15.6	64.5	1017.0
2018/04/06 11:30	16.6	62.0	1017.0
2018/04/06 12:00	17.4	60.0	1017.0
2018/04/06 12:30	17.8	58.0	1016.5
2018/04/06 13:00	19.2	51.0	1016.0
2018/04/06 13:30	20.4	40.5	1016.0
2018/04/06 14:00	20.2	37.0	1016.0
2018/04/06 14:30	20.4	34.0	1015.0
2018/04/06 15:00	20.8	33.5	1015.0
2018/04/06 15:30	21.1	35.5	1014.5
2018/04/06 16:00	21.3	36.5	1014.0
2018/04/06 16:30	21.4	35.0	1014.0
2018/04/06 17:00	21.6	34.5	1014.0
2018/04/06 17:30	21.0	35.5	1014.0
2018/04/06 18:00	20.5	36.0	1014.0
2018/04/06 18:30	19.9	38.0	1014.0
2018/04/06 19:00	19.1	41.5	1014.0
2018/04/06 19:30	18.7	43.5	1014.0
2018/04/06 20:00	18.6	47.0	1014.0
2018/04/06 20:30	18.6	46.0	1014.0
2018/04/06 21:00	18.4	43.0	1015.0
2018/04/06 21:30	18.1	41.0	1015.0
2018/04/06 22:00	16.4	47.5	1015.0
2018/04/06 22:30	16.1	47.5	1015.0
2018/04/06 23:00	15.1	53.5	1015.0
2018/04/06 23:30	14.3	56.5	1015.0
2018/04/07 00:00	13.3	59.5	1015.0
2018/04/07 00:30	12.3	68.5	1015.0
2018/04/07 01:00	11.6	72.5	1015.0
2018/04/07 01:30	10.7	75.0	1015.0
2018/04/07 02:00	10.4	76.0	1015.0
2018/04/07 02:30	10.6	73.5	1015.0
2018/04/07 03:00	10.4	72.0	1015.0
2018/04/07 03:30	9.9	72.5	1015.0
2018/04/07 04:00	9.6	74.0	1015.0
2018/04/07 04:30	9.3	74.5	1015.0
2018/04/07 05:00	8.6	77.0	1015.0
2018/04/07 05:30	8.1	79.0	1015.0
2018/04/07 06:00	7.5	80.0	1015.0
2018/04/07 06:30	8.2	77.5	1016.0
2018/04/07 07:00	10.4	69.0	1016.0
2018/04/07 07:30	11.1	64.5	1016.0
2018/04/07 08:00	11.8	61.5	1016.0
2018/04/07 08:30	13.6	56.5	1016.0
2018/04/07 09:00	15.1	52.5	1016.0
2018/04/07 09:30	16.8	46.0	1016.0
2018/04/07 10:00	17.6	40.0	1016.0
2018/04/07 10:30	18.9	34.5	1015.5
2018/04/07 11:00	19.4	31.0	1015.0
2018/04/07 11:30	20.4	27.5	1015.0
2018/04/07 12:00	20.6	24.5	1015.0
2018/04/07 12:30	21.1	23.5	1014.5
2018/04/07 13:00	22.1	22.0	1014.0
2018/04/07 13:30	22.2	21.0	1014.0
2018/04/07 14:00	22.9	20.5	1013.5
2018/04/07 14:30	22.9	20.5	1013.0
2018/04/07 15:00	23.1	18.0	1012.5
2018/04/07 15:30	23.4	19.0	1012.0
2018/04/07 16:00	23.3	20.0	1012.0
2018/04/07 16:30	23.1	20.0	1011.5
2018/04/07 17:00	23.0	21.5	1011.0
2018/04/07 17:30	22.6	23.0	1011.0
2018/04/07 18:00	21.9	26.0	1011.0
2018/04/07 18:30	21.2	28.5	1011.0
2018/04/07 19:00	19.5	39.0	1011.0
2018/04/07 19:30	17.6	47.0	1011.5
2018/04/07 20:00	17.7	47.0	1012.0
2018/04/07 20:30	16.6	51.0	1012.5
2018/04/07 21:00	16.2	53.0	1013.0
2018/04/07 21:30	15.4	54.5	1013.0
2018/04/07 22:00	14.4	59.0	1013.0
2018/04/07 22:30	14.3	57.5	1013.0
2018/04/07 23:00	13.9	57.0	1013.0
2018/04/07 23:30	13.3	59.5	1013.0
2018/04/08 00:00	12.7	63.0	1013.0
2018/04/08 00:30	12.4	65.0	1013.0
2018/04/08 01:00	11.6	68.5	1013.0
2018/04/08 01:30	11.6	67.5	1013.0
2018/04/08 02:00	11.9	66.0	1013.0
2018/04/08 02:30	11.3	69.0	1013.0
2018/04/08 03:00	10.4	73.5	1013.0
2018/04/08 03:30	10.1	73.5	1013.0
2018/04/08 04:00	9.9	75.0	1013.0
2018/04/08 04:30	10.1	75.0	1013.0
2018/04/08 05:00	9.7	75.5	1013.0
2018/04/08 05:30	9.1	79.0	1012.5
2018/04/08 06:00	9.2	79.0	1013.0
2018/04/08 06:30	9.0	79.5	1013.0
2018/04/08 07:00	9.7	78.5	1013.0
2018/04/08 07:30	11.0	73.5	1013.0
2018/04/08 08:00	11.8	70.0	1013.0
2018/04/08 08:30	12.6	68.5	1013.0
2018/04/08 09:00	13.4	65.5	1013.0
2018/04/08 09:30	15.0	59.0	1013.0
2018/04/08 10:00	16.6	53.0	1013.0
2018/04/08 10:30	19.4	33.0	1012.0
2018/04/08 11:00	19.6	31.0	1012.0
2018/04/08 11:30	19.9	30.5	1012.0
2018/04/08 12:00	20.4	29.0	1011.5
2018/04/08 12:30	21.8	26.5	1011.0
2018/04/08 13:00	22.2	24.5	1011.0
2018/04/08 13:30	22.2	22.5	1010.0
2018/04/08 14:00	22.6	21.0	1010.0
2018/04/08 14:30	22.6	21.0	1009.5
2018/04/08 15:00	22.9	23.0	1009.0
2018/04/08 15:30	23.0	21.0	1009.0
2018/04/08 16:00	23.1	19.5	1008.5
2018/04/08 16:30	23.2	19.0	1008.0
2018/04/08 17:00	22.9	20.0	1007.0
2018/04/08 17:30	22.4	22.5	1007.0
2018/04/08 18:00	22.1	31.0	1006.5
2018/04/08 18:30	21.2	38.5	1007.0
2018/04/08 19:00	20.4	41.0	1007.0
2018/04/08 19:30	19.7	44.0	1007.0
2018/04/08 20:00	18.6	48.5	1008.0
2018/04/08 20:30	18.9	45.5	1008.0
2018/04/08 21:00	18.7	45.5	1007.0
2018/04/08 21:30	17.9	50.5	1007.0
2018/04/08 22:00	17.4	54.0	1007.0
2018/04/08 22:30	16.9	56.0	1006.0
2018/04/08 23:00	17.2	49.5	1006.0
2018/04/08 23:30	16.4	53.5	1006.0
2018/04/09 00:00	16.2	54.5	1005.5
2018/04/09 00:30	16.2	52.5	1006.0
2018/04/09 01:00	15.9	54.5	1007.0
2018/04/09 01:30	15.6	57.5	1006.5
2018/04/09 02:00	15.6	58.0	1005.0
2018/04/09 02:30	15.1	63.5	1004.5
2018/04/09 03:00	15.0	63.5	1005.0
2018/04/09 03:30	14.2	70.5	1005.0
2018/04/09 04:00	13.8	71.0	1005.0
2018/04/09 04:30	13.5	73.5	1004.5
2018/04/09 05:00	14.2	60.0	1003.0
2018/04/09 05:30	14.1	53.5	1003.0
2018/04/09 06:00	13.8	51.5	1003.0
2018/04/09 06:30	13.6	53.5	1002.0
2018/04/09 07:00	12.9	59.0	1002.0
2018/04/09 07:30	13.2	56.0	1002.5
2018/04/09 08:00	12.7	64.0	1004.0
2018/04/09 08:30	11.5	73.5	1005.0
2018/04/09 09:00	11.5	79.0	1005.0
2018/04/09 09:30	11.4	86.5	1005.0
2018/04/09 10:00	11.1	89.5	1005.0
2018/04/09 10:30	11.5	87.5	1005.0
2018/04/09 11:00	11.4	84.0	1005.0
2018/04/09 11:30	11.6	84.0	1005.0
2018/04/09 12:00	12.1	84.0	1004.5
2018/04/09 12:30	12.6	82.0	1004.0
2018/04/09 13:00	13.6	77.5	1004.0
2018/04/09 13:30	13.8	73.0	1004.0
2018/04/09 14:00	13.5	76.0	1004.0
2018/04/09 14:30	13.2	76.5	1004.0
2018/04/09 15:00	13.4	79.0	1004.0
2018/04/09 15:30	13.4	77.5	1004.0
2018/04/09 16:00	13.9	75.5	1005.0
2018/04/09 16:30	14.9	68.5	1004.0
2018/04/09 17:00	15.3	64.0	1005.0
2018/04/09 17:30	15.1	68.0	1005.0
2018/04/09 18:00	13.7	76.5	1005.5
2018/04/09 18:30	13.6	76.0	1006.0
2018/04/09 19:00	13.1	77.5	1006.0
2018/04/09 19:30	13.2	78.0	1006.0
2018/04/09 20:00	13.0	81.5	1007.0
2018/04/09 20:30	13.0	85.0	1007.0
2018/04/09 21:00	12.8	90.0	1007.0
2018/04/09 21:30	12.8	92.0	1007.5
2018/04/09 22:00	12.7	92.5	1007.5
2018/04/09 22:30	12.6	92.0	1008.0
2018/04/09 23:00	12.4	93.0	1008.0
2018/04/09 23:30	12.4	93.0	1008.0
2018/04/10 00:00	12.3	93.0	1008.0
2018/04/10 00:30	12.4	93.0	1008.0
2018/04/10 01:00	12.6	92.5	1008.0
2018/04/10 01:30	12.6	91.0	1008.0
2018/04/10 02:00	12.8	87.0	1008.0
2018/04/10 02:30	12.6	85.5	1008.0
2018/04/10 03:00	12.4	87.5	1008.0
2018/04/10 03:30	12.6	86.5	1008.0
2018/04/10 04:00	12.6	85.0	1008.0
2018/04/10 04:30	12.4	85.0	1008.0
2018/04/10 05:00	12.1	86.5	1008.0
2018/04/10 05:30	12.1	87.0	1008.0
2018/04/10 06:00	12.1	86.5	1008.5
2018/04/10 06:30	11.9	86.0	1008.5
2018/04/10 07:00	12.5	81.5	1008.0
2018/04/10 07:30	13.0	80.5	1009.0
2018/04/10 08:00	13.2	77.5	1009.0
2018/04/10 08:30	14.2	70.5	1009.0
2018/04/10 09:00	15.1	66.0	1008.5
2018/04/10 09:30	16.1	62.5	1008.0
2018/04/10 10:00	16.6	60.0	1008.0
2018/04/10 10:30	17.1	57.5	1008.0
2018/04/10 11:00	17.7	52.5	1008.0
2018/04/10 11:30	18.3	49.5	1008.0
2018/04/10 12:00	18.1	49.5	1008.0
2018/04/10 12:30	17.5	53.5	1008.0
2018/04/10 13:00	16.7	59.5	1008.0
2018/04/10 13:30	16.2	61.5	1008.0
2018/04/10 14:00	16.1	61.5	1008.0
2018/04/10 14:30	16.5	62.5	1008.0
2018/04/10 15:00	15.3	70.5	1008.0
2018/04/10 15:30	14.7	77.5	1007.5
2018/04/10 16:00	14.2	82.5	1008.0
2018/04/10 16:30	12.9	84.5	1008.0
2018/04/10 17:00	11.9	89.0	1008.0
2018/04/10 17:30	11.6	91.5	1009.0
2018/04/10 18:00	11.4	92.5	1009.0
2018/04/10 18:30	11.1	93.0	1009.0
2018/04/10 19:00	11.2	92.0	1009.0
2018/04/10 19:30	11.1	91.5	1008.0
2018/04/10 20:00	10.9	90.5	1008.5
2018/04/10 20:30	11.1	89.0	1009.0
2018/04/10 21:00	11.1	90.5	1009.0
2018/04/10 21:30	10.9	89.5	1009.0
2018/04/10 22:00	10.9	89.5	1008.0
2018/04/10 22:30	10.9	90.0	1008.0
2018/04/10 23:00	10.6	91.5	1008.0
2018/04/10 23:30	10.6	92.0	1008.0
2018/04/11 00:00	10.4	93.0	1008.0
2018/04/11 00:30	10.4	94.0	1008.0
2018/04/11 01:00	10.5	94.0	1008.0
2018/04/11 01:30	10.6	94.0	1008.0
2018/04/11 02:00	10.6	94.5	1008.0
2018/04/11 02:30	10.5	95.0	1007.5
2018/04/11 03:00	10.5	95.0	1007.0
2018/04/11 03:30	10.6	95.0	1007.0
2018/04/11 04:00	10.6	95.0	1007.0
2018/04/11 04:30	10.5	95.5	1006.5
2018/04/11 05:00	10.4	96.0	1006.0
2018/04/11 05:30	10.2	96.0	1006.0
2018/04/11 06:00	10.1	96.0	1006.0
2018/04/11 06:30	10.3	96.5	1006.0
2018/04/11 07:00	10.6	96.5	1006.0
2018/04/11 07:30	10.8	97.0	1006.0
2018/04/11 08:00	11.0	96.0	1006.0
2018/04/11 08:30	11.3	96.0	1005.0
2018/04/11 09:00	11.8	95.5	1005.0
2018/04/11 09:30	12.4	92.5	1005.0
2018/04/11 10:00	13.6	80.5	1005.0
2018/04/11 10:30	14.4	73.0	1005.0
2018/04/11 11:00	15.2	67.5	1005.0
2018/04/11 11:30	16.7	62.0	1004.0
2018/04/11 12:00	16.9	60.5	1004.0
2018/04/11 12:30	15.9	65.5	1004.0
2018/04/11 13:00	16.2	67.5	1003.0
2018/04/11 13:30	16.2	70.5	1003.0
2018/04/11 14:00	15.9	71.0	1003.0
2018/04/11 14:30	15.9	70.0	1003.0
2018/04/11 15:00	15.7	71.5	1003.0
2018/04/11 15:30	15.3	71.5	1002.0
2018/04/11 16:00	14.4	77.0	1002.0
2018/04/11 16:30	14.1	81.5	1002.0
2018/04/11 17:00	14.0	83.0	1002.0
2018/04/11 17:30	14.1	82.5	1002.0
2018/04/11 18:00	13.7	89.5	1001.0
2018/04/11 18:30	13.6	92.5	1001.0
2018/04/11 19:00	13.5	93.0	1001.0
2018/04/11 19:30	13.4	93.0	1001.0
2018/04/11 20:00	13.4	92.5	1002.0
2018/04/11 20:30	13.2	90.5	1002.0
2018/04/11 21:00	13.4	90.5	1002.0
2018/04/11 21:30	13.2	93.0	1002.0
2018/04/11 22:00	13.1	94.0	1002.0
2018/04/11 22:30	12.9	94.5	1002.0
2018/04/11 23:00	12.9	95.0	1002.0
2018/04/11 23:30	12.7	95.0	1002.0
2018/04/12 00:00	12.6	96.0	1002.0
2018/04/12 00:30	12.6	96.0	1002.0
2018/04/12 01:00	12.8	95.5	1002.0
2018/04/12 01:30	13.0	94.0	1002.0
2018/04/12 02:00	13.2	92.5	1002.0
2018/04/12 02:30	13.2	92.5	1002.0
2018/04/12 03:00	13.8	87.0	1002.0
2018/04/12 03:30	14.4	80.0	1002.0
2018/04/12 04:00	13.8	79.0	1002.0
2018/04/12 04:30	13.0	83.0	1002.0
2018/04/12 05:00	12.3	88.0	1002.0
2018/04/12 05:30	11.6	92.5	1003.0
2018/04/12 06:00	11.9	94.0	1003.0
2018/04/12 06:30	11.5	94.0	1003.0
2018/04/12 07:00	11.7	95.0	1003.0
2018/04/12 07:30	11.9	95.0	1003.0
2018/04/12 08:00	12.1	96.0	1003.0
2018/04/12 08:30	12.6	95.5	1003.0
2018/04/12 09:00	12.9	94.5	1003.0
2018/04/12 09:30	13.4	93.0	1004.0
2018/04/12 10:00	13.9	90.5	1004.0
2018/04/12 10:30	14.4	87.5	1004.0
2018/04/12 11:00	14.7	83.0	1004.0
2018/04/12 11:30	15.7	63.0	1004.0
2018/04/12 12:00	17.0	51.0	1003.5
2018/04/12 12:30	17.4	47.5	1003.0
2018/04/12 13:00	18.5	40.0	1003.0
2018/04/12 13:30	18.5	39.5	1003.0
2018/04/12 14:00	18.2	41.5	1003.0
2018/04/12 14:30	18.4	40.0	1003.0
2018/04/12 15:00	17.7	46.0	1002.5
2018/04/12 15:30	17.4	48.0	1002.0
2018/04/12 16:00	17.2	57.5	1002.0
2018/04/12 16:30	15.6	63.0	1003.0
2018/04/12 17:00	14.2	69.0	1003.0
2018/04/12 17:30	13.1	75.0	1003.0
2018/04/12 18:00	13.4	72.5	1003.0
2018/04/12 18:30	13.6	70.5	1003.0
2018/04/12 19:00	13.6	69.0	1003.0
2018/04/12 19:30	13.6	68.0	1003.5
2018/04/12 20:00	13.2	74.5	1004.0
2018/04/12 20:30	12.9	74.5	1004.0
2018/04/12 21:00	12.5	75.0	1004.5
2018/04/12 21:30	12.4	75.5	1005.0
2018/04/12 22:00	11.7	79.0	1005.0
2018/04/12 22:30	11.4	82.5	1005.0
2018/04/12 23:00	11.6	82.5	1005.0
2018/04/12 23:30	11.9	81.5	1005.5
2018/04/13 00:00	12.3	79.0	1006.0
2018/04/13 00:30	12.5	78.0	1006.0
2018/04/13 01:00	12.5	78.0	1006.0
2018/04/13 01:30	12.4	80.0	1006.0
2018/04/13 02:00	11.1	84.0	1006.5
2018/04/13 02:30	10.2	92.5	1007.0
2018/04/13 03:00	9.9	92.5	1007.0
2018/04/13 03:30	9.8	92.5	1007.0
2018/04/13 04:00	9.2	94.0	1007.5
